authorID,authorName
3526,Emma Walton Hamilton
3527,Kristiana Gregory
3528,Philip Gourevitch
3529,Marvin N. Olasky
3530,W. R. Johnson
3531,Rachel Nacth
3532,Inge de Heer
3533,Hania Czajkowski
3534,Ilan Stavans
3535,David Bromberg
3536,Tony Ballantyne
3537,John Sturrock
3538,Nicholas P. White
3539,Ludovico Ariosto
3540,Vincent Lardo
3541,Robert     Smith
3542,Jessica Porter
3543,R.L. Stine
3544,August Derleth
3545,Pilar Giralt Gorina
3546,E.B. Potter
3547,Sandra Balzo
3548,Keith David
3549,Gertrude the Great
3550,Robert Whitfield
3551,Lan Medina
3552,Michael Hague
3553,Radu Florescu
3554,Carolina Hospital
3555,James Siegel
3556,Damian Couceiro
3557,J.W. Rinzler
3558,Richard Paul Russo
3559,Mark      Stevens
3560,Stephanie Lessing
3561,Curt Meyer-Clason
3562,Mamoru Oshii
3563,Amy H. Sturgis
3564,Gwyn Hyman Rubio
3565,Sakura Mizuki
3566,Esteban Maroto
3567,Doug Lansky
3568,Elisabeth Sussman
3569,Elda Minger
3570,Le Ly Hayslip
3571,Fred Melton
3572,Richard S. Kennedy
3573,Catherine Chaine
3574,Bill Nichols
3575,Todd McCaffrey
3576,Robert S. Baker
3577,Clint Willis
3578,Anthony Loyd
3579,Jean M. Auel
3580,Helen Sewell
3581,Andrew Gross
3582,Igor Kordey
3583,Jon M. Gibson
3584,Emerson Eggerichs
3585,John  Ramos
3586,Michael Malone
3587,Peter A. Lillback
3588,Victoria Hamilton
3589,Chris Ingham
3590,Elliott A. Norse
3591,Christopher Cerf
3592,Richard Howard
3593,George S. Clason
3594,Yvonne DeCarlo
3595,Marcus Aurelius
3596,Lawrence C. Connolly
3597,Henri Mitterand
3598,Philip S. Watson
3599,Jack   Dougherty
3600,Jorge Luis Borges
3601,Margarita Guerrero
3602,Dennis Kunkel
3603,David McDuff
3604,Stefan R. Dziemianowicz
3605,Karen Traviss
3606,Alexander Pushkin
3607,Robert Polito
3608,Youka Nitta
3609,Anaïs Nin
3610,Edith Grossman
3611,Donald Hall
3612,David Baldacci
3613,John Harold Haynes
3614,Pierce Askegren
3615,Eric Bischoff
3616,Scott Brick
3617,Justine Eyre
3618,Marcia Angell
3619,Beth A. Jones
3620,Fred Burke
3621,C.P. Otero
3622,Hope S. Warshaw
3623,Tristan Taormino
3624,Paul B. Thompson
3625,Robert M. Sapolsky
3626,Gary Fry
3627,Jeffrey H. Tigay
3628,Andre Norton
3629,Humphrey Carpenter
3630,Pierre Furlan
3631,Mark Schafer
3632,Patricia Blanco
3633,Chris Manby
3634,Nelson S. Bond
3635,Vera Rosenberry
3636,Susan Swan
3637,Melody Malmberg
3638,J. Michael Walton
3639,Colin Smith
3640,Ernest Drake
3641,Jean Houston
3642,Philip Mairet
3643,Gisela Stege
3644,Kathleen DeGrave
3645,Natsuo Kirino
3646,Roberta Rambelli
3647,Andrew Glass
3648,Francis Ledoux
3649,Pierre Guglielmina
3650,Donald F. Glut
3651,Edmund Spenser
3652,Marc Reisner
3653,Maxwell Award
3654,Sandler
3655,Katherine Kurtz
3656,Charles Fanning
3657,Chris   Scott
3658,Sculley Bradley
3659,Barry N. Malzberg
3660,Mark Manning
3661,James Grippando
3662,Gabriel García Márquez
3663,Jim Harrison
3664,Mikhail Tal
3665,Deborah Spungen
3666,Robert A.M. Stern
3667,Oprah Winfrey
3668,John Branson
3669,Pansy
3670,David  Luke
3671,Gene Wilder
3672,Ann Rule
3673,James Luceno
3674,Maxwell Mackenzie
3675,J.E. Bright
3676,George Pérez
3677,McDougal Publishing Staff
3678,Laurel Lefkow
3679,Paul Williams
3680,Matthew Sturges
3681,趙丕慧
3682,Claude Julien Rawson
3683,John Berryman
3684,Selma G. Lanes
3685,John Ciardi
3686,Yumi Hotta
3687,Avigdor Kahalani
3688,Eric Salem
3689,Frank McCourt
3690,Eric Michael Summerer
3691,Richard Pevear
3692,Laurie Notaro
3693,Melinda Long
3694,Robert Atwan
3695,Tom Wicker
3696,Paul Kidby
3697,Virginia C. Fowler
3698,Adam Hochschild
3699,John E. Woods
3700,Kyoko Hikawa
3701,John             Lewis
3702,Mark Waid
3703,Denise A. Agnew
3704,Cormac McCarthy
3705,Anthony Curtis
3706,Oliver G. Latsch
3707,Mark Epstein
3708,James A. Perkins
3709,Makoto Inoue
3710,Mark Bailey
3711,Timothy Basil Ering
3712,Jorge Cervantes
3713,Michael J. Karels
3714,David Leffman
3715,Elisa Cerdan
3716,Susanne Althoetmar-Smarczyk
3717,Brian Azzarello
3718,Fleur Adcock
3719,Edward Gorey
3720,James M. Kouzes
3721,Freeman Wong
3722,Frank MacShane
3723,Kei Ohishi
3724,Pericles Lewis
3725,G.K. Chesterton
3726,Margarita Ardanaz
3727,Laura Florand
3728,Cynthia Chin-Lee
3729,Marie Rudisill
3730,Philip José Farmer
3731,Lyman L. Johnson
3732,Rosa María Curto
3733,Lynn Balzer-Martin
3734,Travis Charest
3735,Chantal Mouffe
3736,Micol Ostow
3737,Paul Findley
3738,Masayuki Miyata
3739,Dick Francis
3740,James Clavell
3741,Ben Bova
3742,John Mitchel
3743,Edward T. Haslam
3744,Leonard Richardson
3745,L. Sprague de Camp
3746,Vivien Jones
3747,Richard Nahas
3748,Rachel Caine
3749,Richard B. Primack
3750,Brett Hartinge
3751,Inga Shirer Dean
3752,Nicola Bradbury
3753,Margery Facklam
3754,Susan Cooper
3755,JoAnn Cianciulli
3756,Aleksandr Ivanovich Kuprin
3757,Mark Smylie
3758,Western Sonoma County Historical Society
3759,Sena Jeter Naslund
3760,Eva-Maria Metcalf
3761,Richard Curtis
3762,Elizabeth Gaskell
3763,Simcha Shtull
3764,Mark Behr
3765,Patrick McGrath
3766,Fredric Brown
3767,Stewart McKenney
3768,Lester Dent
3769,Margaret Smith
3770,Charles Bowden
3771,Scott Allie
3772,Nancy L. Mace
3773,Peter Hamilton
3774,Lockhart Bogle
3775,David Dalton
3776,Christopher E.G. Benfey
3777,Rebecca  Wood
3778,David Burg
3779,William Hope
3780,Andrew Helfer
3781,David Kovacs
3782,Michael Ondaatje
3783,Isaac Newton
3784,Özdemir İnce
3785,Anne Hoppus
3786,Gregory Bassham
3787,Ed Dorn
3788,Larry Bond
3789,Roland Barthes
3790,Jane Smiley
3791,Eileen Wilks
3792,John Glasby
3793,Edward F. Edinger
3794,Helena Grice
3795,C. Thomas Wass
3796,Tom Griffith
3797,V. Vale
3798,Alec Effinger
3799,Jody Lynn Nye
3800,Patrul Rinpoche
3801,Ernle Bradford
3802,Richard Paige
3803,Christopher Bram
3804,Nicholas Christopher
3805,Pam Muñoz Ryan
3806,Anne Easter Smith
3807,Doris Ettlinger
3808,Ron McLarty
3809,John W. Dean
3810,Nicholas Bethell
3811,John W. Schott
3812,Margaret Mitchell
3813,Andrew Elfenbein
3814,Mary Reardon
3815,Margaret Thaler Singer
3816,Peter Sís
3817,Judith A. Lansdowne
3818,Mel Odom
3819,Sarvepalli Radhakrishnan
3820,Jenny Wurts
3821,Elizabeth M. Butler
3822,Nicolas Cage
3823,Fyodor Dostoevsky
3824,Patricia Hall
3825,Patricia P. Bartlett
3826,Darren R. Weissman
3827,Charlie O'Neill
3828,Jill Weber
3829,Thomas M. Disch
3830,Stephen Vicchio
3831,Don Macmillan
3832,Donald Spoto
3833,J. Gordon Olmstead-Dean
3834,Hélène Greven-Borde
3835,Thanissaro Bhikkhu
3836,Charles P. Rubenstein
3837,Anne Chisholm
3838,Hartmut Schickert
3839,Maynard F. Thomson
3840,Lawrence R. Broer
3841,Jane Marcus
3842,Charlotte Brontë
3843,Robert Scoble
3844,Mary Oliver
3845,Mary Alice Monroe
3846,Beth Dunfey
3847,Jay Fox
3848,Louis P. Pojman
3849,Jared Diamond
3850,Jerome Karabel
3851,Henri J.M. Nouwen
3852,Robert Mason
3853,Mark  Hunter
3854,Stanislav Grof
3855,B. Deutsch
3856,Mistress Lorelei
3857,Don  Watson
3858,Mandy Aftel
3859,Joan D. Vinge
3860,Leon Edel
3861,Leon Sciaky
3862,Jay Ungar
3863,Holly Meade
3864,E.L. Konigsburg
3865,Julie E. Czerneda
3866,George Condo
3867,J. Michael Straczynski
3868,Toni Bentley
3869,Alice Wong
3870,Felicia Dale
3871,John Irving
3872,Eileen Ellenbogen
3873,Azzedine Haddour
3874,Carlos Martín Ramírez
3875,Dan Glover
3876,James Hilton
3877,Edward Carmien
3878,Paul Murray
3879,John Carey
3880,Michael Gillespie
3881,Laura  Jordan
3882,Joseph Kresh
3883,Allen W. Wood
3884,Patricia B. McConnell
3885,Colin  Wells
3886,David Kudler
3887,Mark Reuter
3888,Carl Barks
3889,H.P. Lovecraft
3890,Matthew Sweet
3891,Alan Jolis
3892,Marc Frey
3893,Confucius
3894,Harry G. Frankfurt
3895,Elaine Cunningham
3896,Chris     Turner
3897,Alexandra Wallner
3898,Anne Dehne
3899,McSweeney's Publishing
3900,Joely Richardson
3901,Michael J. Mauboussin
3902,Judith McNaught
3903,Terry Hale
3904,Nancy Virginia Varian
3905,Shanna Swendson
3906,Jenny Gregory
3907,Mac L. Ricketts
3908,John Kennedy Toole
3909,Ross Andru
3910,Matthew Pearl
3911,Brian Johnston
3912,Zoe Coulson
3913,Margaret Brantley
3914,Amanda Eyre Ward
3915,Walter Benjamin
3916,Austin Tichenor
3917,David R. George III
3918,James N. Frey
3919,Shel Silverstein
3920,H. Eugene Stanley
3921,Robert Thompson
3922,Danny Glover
3923,Joe Caramagna
3924,Doreen Roberts
3925,Stuart J. Woolf
3926,Robb Forman Dew
3927,Leon Wieseltier
3928,Edward Slingerland
3929,Pat Rogers
3930,John Connolly
3931,Cordwainer Smith
3932,Jane Leslie Conly
3933,Howard Vincent Hong
3934,Bill Potter
3935,James Francis Cameron
3936,Patricia Justine Tumang
3937,C.J. Henderson
3938,Jenny Colgan
3939,Robert Stephens
3940,Norman Mailer
3941,D.J. Enright
3942,Broughton Coburn
3943,Mary Jane Ross
3944,Andrea Wilson Nightingale
3945,Miron Borysenko
3946,Peter Conn
3947,Richard H. Minear
3948,Andre Duza
3949,Daniel R. Headrick
3950,Joanna Samorow-Merzer
3951,Adolfo Bioy Casares
3952,Margaret  Rose
3953,George Breitman
3954,Trude Turnquist
3955,Noel Streatfeild
3956,Peter Criwther
3957,Jonathan Metcalf
3958,Gillen D'Arcy Wood
3959,Gary Dumm
3960,Dale Peterson
3961,Jeremy Leven
3962,Gregary Racz
3963,David Brett
3964,Janwillem van de Wetering
3965,Bill Farrel
3966,H.M. Parshley
3967,Stéphane Jorisch
3968,Robert Vavra
3969,John Frederick Nims
3970,Larry B. Crowder
3971,Henry Gifford
3972,Candace Schuler
3973,Stuart Y. Silverstein
3974,Amy Hempel
3975,Michael J. Gelb
3976,E.V. Gordon
3977,Marian Eide
3978,Philippa Gregory
3979,Leonard Wolf
3980,Wendy Wasserstein
3981,E.V. Rieu
3982,Stephen J. Sansweet
3983,Robert Fulghum
3984,Bruce Coville
3985,Dani Filth
3986,Stephen J. Dubner
3987,Philip Boehm
3988,Anne Elizabeth Moore
3989,Roberto González Echevarría
3990,William Weaver
3991,Ron  Louis
3992,Scott C. Jacobson
3993,Bill Watterson
3994,R.J. Hollingdale
3995,Laura E. Berk
3996,Lauren Bacall
3997,Gareth Stedman Jones
3998,Kristen Kemp
3999,Luigi Pirandello
4000,Sean Lang
4001,Crissy Trask
4002,David J. Hassel
4003,Angela Carter
4004,Chris Prentiss
4005,Elspeth Huxley
4006,Jude Fisher
4007,Nina Baym
4008,Daniel Roche
4009,Friedrich Reck-Malleczewen
4010,R. Davis
4011,Laura Rosenthal
4012,David Pogue
4013,Pam Farrel
4014,James A. Owen
4015,Richard Crawley
4016,Adi Granov
4017,Hugh Dickson
4018,Warren W. Wiersbe
4019,Douglas Carrel
4020,John Gray
4021,Robert M. Cutler
4022,D.W. Meinig
4023,Nora Bierich
4024,Deann Allen
4025,Pat Cadigan
4026,Linda Asher
4027,Larry Young
4028,Frances Frenaye
4029,Susan Dick
4030,Dan Andreasen
4031,James H. Barker
4032,Lawrence S. Ritter
4033,Bart D. Ehrman
4034,Davide Fabbri
4035,Ilse Lasch
4036,Stig Wemyss
4037,Zenna Henderson
4038,Joseph Lidster
4039,Georgia Ann Machemer
4040,David Cote
4041,Lew Nichols
4042,Ray Garton
4043,James Benedict
4044,Mark P. Shea
4045,Michael A. Stackpole
4046,H.R. Giger
4047,Walter Lowrie
4048,Max Beerbohm
4049,Richard Poirier
4050,Oliver Sacks
4051,Deirdre Bair
4052,Lee Stringer
4053,Ngawang Pelzang
4054,John Maclean
4055,Buzz Aldrin
4056,Jon Krakauer
4057,Phil Gasper
4058,Clive Sinclair
4059,K.D. Wentworth
4060,Steven C. Hayes
4061,Gelsey Kirkland
4062,Laurie Halse Anderson
4063,Katherine Neville
4064,Boris Pasternak
4065,R. M. Hare
4066,Rosaleen Linehan
4067,James Kirkwood Jr.
4068,Jane Costlow
4069,Ann Hewetson
4070,David A. Ufer
4071,Peter Dickinson
4072,Georg Feuerstein
4073,Murray Sayle
4074,Harry Ford
4075,A. Merritt
4076,Bill Moyers
4077,Barbara Ehrenreich
4078,William S. Pollack
4079,Lesley Glaister
4080,Mark Nesbitt
4081,Frank Herbert
4082,Philip Roughton
4083,Robert W. Service
4084,Mineko Iwasaki
4085,Michael Tanner
4086,Lawrence Raab
4087,Anton Lesser
4088,Anne Borchardt
4089,Michael Hardt
4090,Michael Corr
4091,Robert Douglas-Fairhurst
4092,Beverly Cleary
4093,Virginia Jewiss
4094,A.M. Homes
4095,Michael R.  Meyer
4096,Shannon Holmes
4097,Jonathan Newman
4098,Don Ihde
4099,Richard H. King
4100,David L. Hull
4101,Hunter Davies
4102,Warren Ellis
4103,Jack Du Brul
4104,Greg Call
4105,W. John Campbell
4106,Martin Millar
4107,Steve McMillan
4108,Louis MacNeice
4109,Peter Coveney
4110,Oliver Wyman
4111,Judith Chelius Stark
4112,Katie Nix
4113,Dave Gibbons
4114,Barry Z. Posner
4115,Douglas C. Giancoli
4116,Robert Michaels
4117,Charley Boorman
4118,Charles Boyce
4119,David McCasland
4120,Robert Folkenflik
4121,Pascale Delpech
4122,Anthony Cronin
4123,Bonnie Timmons
4124,Carol Lloyd
4125,Lori Lohstoeter
4126,Lori McElrath-Eslick
4127,Ken Steacy
4128,Giovanni Pietro Pinamont
4129,John Cleese
4130,S.W. Dyde
4131,Daniel Horowitz
4132,Christopher Barzak
4133,John Cheever
4134,Joanna Vecchiarelli Scott
4135,Karey Kirkpatrick
4136,Emma Holly
4137,Hans Jonas
4138,Eleanor Taylor Bland
4139,Leonard Mustazza
4140,Linda P. Baker
4141,Dennis Slifer
4142,Redwood Kardon
4143,Vicki McAllister
4144,Anthony Mcreavy
4145,Marcus Weigelt
4146,Malcolm Schofield
4147,John Paul Leon
4148,Horace  Silver
4149,Lotte H. Eisner
4150,Chris Pierson
4151,Stewart Brand
4152,George Ulrich
4153,Edmund Wilson
4154,Thomas  Harris
4155,C.E. Murphy
4156,Kinuko Y. Craft
4157,Sandra Jordan
4158,Ann McGovern
4159,Mark Rudman
4160,Samuel Putnam
4161,Chris Emlyn-Jones
4162,Stephen Orgel
4163,John Eidinow
4164,Chandler Brossard
4165,Artists and Writers Guild
4166,David McCullough
4167,Jelena Bojić
4168,James A. Hetley
4169,Adam McCauley
4170,Allan C. Weisbecker
4171,Erin McCarthy
4172,Robin Wasserman
4173,John Blofeld
4174,Janis Ian
4175,Michael Cunningham
4176,Billy Collins
4177,Bob Haney
4178,Adam Ginsberg
4179,Ken Geist
4180,James M. Ward
4181,James Axler
4182,John Ormsby
4183,William Gaddis
4184,Orlando Figes
4185,L. David Allen
4186,David Bromwich
4187,Tim Bradstreet
4188,Graham Chapman
4189,Seth Benardete
4190,Ed McBain
4191,Daniel Keyes
4192,Eduardo García Murillo
4193,Tobias Smollett
4194,David Heinemeier Hansson
4195,Ishmael Reed
4196,A.J. Arberry
4197,Stanley B. Burns
4198,Lise Albrechtsen
4199,Leonard Michaels
4200,Rolfe Humphries
4201,Aaron Shepard
4202,Rachel Field
4203,Vincent van Gogh
4204,Tish Boyle
4205,Damion Hunter
4206,Clare Naylor
4207,Scott  Freeman
4208,Robert Gottlieb
4209,David Tischman
4210,Curtis Sittenfeld
4211,Jon   Stewart
4212,Guido Waldman
4213,Maxine  Clark
4214,Lidia Matticchio Bastianich
4215,Harold C. Livesay
4216,Billy Wilder
4217,Kevin O'Malley
4218,Walt Disney Company
4219,Clement Hurd
4220,Rosetta James
4221,James Stern
4222,Laurel Winter
4223,Gail Grant
4224,Michael J. Lyons
4225,James Salter
4226,Danny Palmerlee
4227,Nick McCarty
4228,Malcolm Barber
4229,Fred Marcellino
4230,Greg Henrikson
4231,Doug Braithwaite
4232,Mike Ploog
4233,Arthur Morey
4234,Esmeralda Santiago
4235,Wisława Szymborska
4236,Harpo Marx
4237,Ernest Lawrence Thayer
4238,Chris Raschka
4239,Matthew Bortolin
4240,Christopher Tolkien
4241,林靜華
4242,Eugene Braunwald
4243,Robert B. Shaw
4244,Euripides
4245,Penny Carter
4246,Stuart Woods
4247,Eliot Ness
4248,Rick Riordan
4249,Neil LaBute
4250,荒川弘
4251,John  Glover
4252,Peter Hall
4253,Heywood Broun
4254,Jessica Conant-Park
4255,Leonard Schapiro
4256,Robert M. Adams
4257,Truddi Chase
4258,Julia Witwer
4259,Jamie Lawrence
4260,Kenneth James Dover
4261,Dai Sijie
4262,Annalee Allen
4263,Robert Tallant
4264,Richard  Kelly
4265,Judith R. Conly
4266,Peter Olafson
4267,Masamune Shirow
4268,Arnon Grunberg
4269,Joe Mantello
4270,Ellen Weiss
4271,Joe Cornish
4272,Nikki Stafford
4273,Page McBrier
4274,Sarah Dunant
4275,Christopher Maurer
4276,Helen Ward
4277,Daryl Hine
4278,Alex Cox
4279,Keron Grant
4280,Jean Rabe
4281,Bob Madgic
4282,Anthony Grafton
4283,Steve Rasnic Tem
4284,Joachim Neugroschel
4285,Gardner Dozois
4286,Jasper Fforde
4287,Derrick A. Bell
4288,Bill Robertie
4289,S.T. Joshi
4290,Peter Salm
4291,Nicholay Leskov
4292,Marianne Williams
4293,Frank Kermode
4294,Richard T. Gray
4295,John M. Fein
4296,Matthue Roth
4297,George D. Schade
4298,Horace
4299,Robin Hobb
4300,Reduced Shakespeare Company
4301,Anselm of Canterbury
4302,Guy Parker-Rees
4303,Philip W. Comfort
4304,Pauline McLynn
4305,Steve Eddy
4306,Chris  Williams
4307,David B. Barrett
4308,Clemence Housman
4309,Arthur Pober
4310,Eric Mosbacher
4311,Andrew Hurley
4312,Tom Nguyen
4313,T.S. Eliot
4314,Frank William Jones
4315,Delba Winthrop
4316,Thrasymachus
4317,Bart G. Farkas
4318,Richard Proudfoot
4319,Jonathan   Bennett
4320,Lucia Graves
4321,Margarita E. Valdes
4322,Evan Thomas
4323,Humphrey Palmer
4324,Joe Haldeman
4325,Richard Corben
4326,Ryūnosuke Akutagawa
4327,Elvi Rhodes
4328,Joan Wolf
4329,John le Carré
4330,Eugene Hudson Long
4331,Jamie Lee Curtis
4332,René Weis
4333,Reinhold Messner
4334,Dave Aikins
4335,Kathy Acker
4336,Robert Aitken
4337,Renate Orth-Guttmann
4338,Justin O'Brien
4339,Saul Williams
4340,Peter Sekirin
4341,Diana Gabaldon
4342,Les Beletsky
4343,Elizabeth George
4344,Anne Moody
4345,Alfred Hitchcock
4346,Harry Turtledove
4347,Michael Mallory
4348,David Sklansky
4349,Lane Dunlop
4350,Alcoholics Anonymous
4351,J.H. Mozley
4352,Robert Hessen
4353,Jeffrey Meyers
4354,Penny Williams
4355,June Shiver
4356,W.H. Auden
4357,A.V. Miller
4358,Nathaniel Branden
4359,Nigel Tranter
4360,Chris Fabry
4361,Karen Joy Fowler
4362,Frances Goodrich
4363,James B. Stewart
4364,Anita Shreve
4365,Susanna Carr
4366,Suzanne B. Falck-Yi
4367,Bernard Taper
4368,Edmond Hamilton
4369,R.F. Laird
4370,Miguel Mora
4371,José Marzán Jr.
4372,John Ehle
4373,Frank Romany
4374,Sherman Edwards
4375,Margery Clark
4376,Nevill Coghill
4377,M.J. Levett
4378,Tim Dowley
4379,Susanna Tamaro
4380,Robert Fagles
4381,David Mitsuo Nixon
4382,Jamie W. Carroll
4383,M. John Harrison
4384,John Kessel
4385,Magda Botin
4386,Andrew Hussey
4387,J. Keith Cheetham
4388,Jim Trelease
4389,Carol Drinkwater
4390,Guy Abadia
4391,Anthony DeCurtis
4392,Susan Grant
4393,Jack Meadows
4394,Douglas W. Dlin
4395,Jeff   Smith
4396,Helen Ericson
4397,H.T. Lowe-Porter
4398,William Dietze
4399,Günter Grass
4400,Lou Diamond Phillips
4401,Robert L. O'Connell
4402,Allan Janik
4403,Janet Adelman
4404,Willa Okati
4405,Martin Amis
4406,Amanda Clark
4407,Kirk Etienne Albert
4408,Thomas F. Monteleone
4409,Michael R. Phillips
4410,Terry Denton
4411,Amy Krouse Rosenthal
4412,Kenneth Branagh
4413,Miguel Serrano
4414,Charles Petzold
4415,Wendy Kesselman
4416,Paul Woodiel
4417,Sandy Leuthner
4418,Minfong Ho
4419,Kurt Vonnegut Jr.
4420,Donald A. Norman
4421,Peter  Stone
4422,Gordon Botherston
4423,Judith M. Brueske
4424,Mark Cahill
4425,Jeanne Schulkind
4426,Leon Breedt
4427,Tracey Lawrence
4428,Dixie Cash
4429,Mary O'Neill
4430,Buck Schirner
4431,James Lincoln Collier
4432,Anna J.
4433,Ronald K. Levao
4434,Frances Burney
4435,Mary Roach
4436,Brandon Mull
4437,Jonathan Wolff
4438,Mark Shepard
4439,Travis Heerman
4440,Andy Grundberg
4441,Maya Gold
4442,David Neiwert
4443,Jerry Ahern
4444,Donald Kagan
4445,Steven Kellogg
4446,Fred Kaplan
4447,Ivan T. Sanderson
4448,Angus Easson
4449,Chris Weston
4450,Mary Wollstonecraft Shelley
4451,Gustave Flaubert
4452,Jason Baker
4453,Michael Craft
4454,Joseph Bristow
4455,Barrett Whitener
4456,Andrew Ford
4457,Michael Scammell
4458,George Alec Effinger
4459,Lucy Monroe
4460,Bruce Campbell
4461,Syd Hoff
4462,Timothy Findley
4463,Humberto Ramos
4464,Michael McMahon
4465,Jos. A. Smith
4466,Isobel Murray
4467,Quentin Carter
4468,Michael S. Lasky
4469,Helen McCarthy
4470,Ron Barrett
4471,Holly Black
4472,Mary Gordon
4473,Tony Tanner
4474,Clara Winston
4475,Jill Conner Browne
4476,Dan Welch
4477,Elizabeth  George
4478,Eleanor Clymer
4479,Roddy Doyle
4480,Edward C. Klatt
4481,Michael  Ayres
4482,R.D. Gooder
4483,Cynthia Harrod-Eagles
4484,Sharan Newman
4485,Julia Alvarez
4486,Justin Kaplan
4487,Terry Dowling
4488,Ronlyn Domingue
4489,Marshall McLuhan
4490,Keita Saeki
4491,William R. Forstchen
4492,Nick O'Donohoe
4493,John A. McDougall
4494,Paul Rhoads
4495,Antonio Samons
4496,Miroslav Volf
4497,James  Hawkins
4498,Stephen J. Cannell
4499,Victor Watts
4500,Ian Hemphill
4501,Steve Martini
4502,Luis Murillo
4503,David Lionel Smith
