ratingID,bookID,average_rating,ratings_count,text_reviews_count
8566,32916,3.86,193,10
8567,32919,3.63,226,3
8568,32929,4.28,276426,4975
8569,32936,3.57,198,22
8570,32939,3.71,5034,305
8571,32941,3.11,199,28
8572,32942,3.51,189,9
8573,32946,4.09,2630,258
8574,32947,4.17,190,20
8575,32950,3.43,122,12
8576,32951,4.49,12105,568
8577,32957,3.9,9317,700
8578,32961,3.63,108,21
8579,32964,4.41,67,7
8580,32966,3.8,140,8
8581,32975,4.02,2167,30
8582,32977,3.86,8279,179
8583,32979,3.99,53304,2118
8584,32980,3.89,4920,95
8585,32981,3.89,4249,89
8586,32986,4.08,412,42
8587,32987,4.01,14233,914
8588,32994,4.17,2979,163
8589,33001,4.05,6783,562
8590,33002,3.67,368,36
8591,33007,3.67,31,7
8592,33008,3.71,7,1
8593,33013,3.94,324,40
8594,33015,3.96,1509,30
8595,33017,3.96,9,0
8596,33024,4.09,2031,79
8597,33025,3.95,1112,70
8598,33026,4.22,746,34
8599,33028,3.96,840,23
8600,33029,3.35,83,6
8601,33030,3.91,548,26
8602,33032,2.89,541,100
8603,33046,4.09,33,2
8604,33052,3.76,6782,309
8605,33057,3.86,649,56
8606,33064,4.36,152,11
8607,33075,3.04,767,31
8608,33130,3.77,89,6
8609,33131,3.77,501,43
8610,33133,3.77,27,3
8611,33137,3.82,2738,218
8612,33139,3.86,259,34
8613,33144,3.48,10136,978
8614,33151,3.81,582,30
8615,33152,3.65,1365,16
8616,33153,3.56,1422,76
8617,33155,3.94,2820,76
8618,33157,3.96,19,2
8619,33158,3.94,144,10
8620,33159,3.92,13,2
8621,33169,4.24,6,1
8622,33174,3.76,21,4
8623,33175,4.17,3873,459
8624,33179,3.94,219,24
8625,33180,4.01,64,9
8626,33185,4.02,822,58
8627,33186,4.02,149,13
8628,33191,3.74,237,18
8629,33192,3.74,223,20
8630,33194,3.74,273,10
8631,33195,3.74,65,3
8632,33197,3.91,52,8
8633,33198,3.74,219,13
8634,33247,3.74,2,0
8635,33263,3.87,3778,457
8636,33279,4.1,526,63
8637,33282,3.46,318,6
8638,33288,4.19,1842,104
8639,33291,4.19,210,21
8640,33292,3.96,428,44
8641,33293,4.03,5719,484
8642,33295,4.0,908,63
8643,33297,3.95,6724,325
8644,33308,3.38,413,53
8645,33313,4.07,183882,9427
8646,33331,4.09,1359,48
8647,33333,3.92,23657,692
8648,33342,4.58,433,34
8649,33344,3.9,155,18
8650,33348,4.35,188,24
8651,33353,4.02,8606,670
8652,33356,3.66,10771,921
8653,33363,4.17,8922,559
8654,33365,3.91,488,66
8655,33367,3.92,134,32
8656,33411,4.17,170,22
8657,33418,4.18,15096,452
8658,33436,3.85,10361,531
8659,33437,3.91,12503,532
8660,33438,3.92,11633,554
8661,33439,3.85,14668,881
8662,33440,3.87,12820,637
8663,33441,3.75,35450,1953
8664,33442,3.75,11510,691
8665,33443,3.71,31829,1971
8666,33445,3.87,13669,694
8667,33446,3.77,115,21
8668,33447,4.06,480,28
8669,33448,4.04,126,9
8670,33449,4.05,13851,462
8671,33451,3.82,40,5
8672,33453,3.83,42028,2416
8673,33454,3.94,52843,1868
8674,33455,3.8,27534,1247
8675,33456,4.07,90947,5477
8676,33457,3.83,37206,1353
8677,33458,3.87,29113,1203
8678,33464,3.94,2,1
8679,33473,4.37,1299,71
8680,33474,4.08,1789,30
8681,33477,3.92,786,95
8682,33478,3.74,1109,134
8683,33481,4.31,42,2
8684,33484,4.33,3697,83
8685,33488,3.31,130,16
8686,33489,4.45,7011,39
8687,33490,4.22,809,74
8688,33491,3.71,41,1
8689,33492,3.63,27,2
8690,33493,3.92,65,1
8691,33494,3.86,18,0
8692,33496,4.12,38,0
8693,33497,4.45,34,1
8694,33498,3.9,63,2
8695,33501,3.67,45,4
8696,33507,3.88,142879,3087
8697,33512,3.88,100949,7615
8698,33513,3.83,4473,232
8699,33514,4.19,53669,2526
8700,33532,3.99,1683,120
8701,33536,3.59,2000,238
8702,33537,3.79,230,28
8703,33538,4.02,469,40
8704,33539,3.9,72,6
8705,33541,3.95,353,43
8706,33543,4.32,185,11
8707,33544,4.09,6502,272
8708,33546,3.25,527,60
8709,33547,3.79,29779,1488
8710,33550,3.69,150,14
8711,33551,3.48,423,44
8712,33554,4.04,1824,71
8713,33555,3.95,9298,830
8714,33557,4.5,8,0
8715,33559,4.02,42,3
8716,33561,3.77,1800,168
8717,33563,3.88,356,28
8718,33565,3.81,419,26
8719,33566,3.77,49,9
8720,33567,3.71,1252,122
8721,33569,3.91,26776,1630
8722,33574,3.13,2157,288
8723,33577,4.45,507,31
8724,33581,3.0,1,0
8725,33608,4.37,35,1
8726,33609,4.19,25552,1637
8727,33614,4.03,261,19
8728,33615,3.24,126,16
8729,33616,3.72,325,104
8730,33667,4.04,795,79
8731,33668,4.07,62523,1674
8732,33671,3.86,307,28
8733,33672,3.5,2427,208
8734,33676,4.15,80643,2270
8735,33681,4.08,24,4
8736,33682,3.95,323,63
8737,33686,3.92,204,26
8738,33690,3.94,3080,287
8739,33692,3.92,32,9
8740,33699,3.76,112,18
8741,33704,3.76,1,0
8742,33705,4.2,0,0
8743,33718,3.67,3,1
8744,33722,3.83,235032,6613
8745,33723,3.63,12765,185
8746,33724,3.84,333613,9326
8747,33726,3.78,15184,445
8748,33727,3.94,28903,918
8749,33729,3.92,16644,665
8750,33732,3.8,17677,872
8751,33734,3.71,12528,596
8752,33735,3.64,5707,243
8753,33737,3.77,13317,697
8754,33744,3.48,3252,233
8755,33747,3.92,18,1
8756,33751,3.94,15,1
8757,33753,3.55,926,140
8758,33762,3.72,4,0
8759,33768,3.54,2729,105
8760,33771,3.44,9,0
8761,33773,3.89,9,2
8762,33774,3.53,5826,207
8763,33775,3.54,0,0
8764,33777,3.68,34,3
8765,33795,4.03,6206,599
8766,33807,3.85,4874,154
8767,33808,4.19,26514,1008
8768,33809,4.17,8296,275
8769,33810,4.03,36285,1662
8770,33817,3.67,49,6
8771,33820,4.02,14537,702
8772,33821,3.85,2,1
8773,33824,3.85,28,1
8774,33832,4.1,5382,224
8775,33833,4.17,3158,252
8776,33835,4.14,8188,139
8777,33836,3.87,981,106
8778,33837,3.44,41,3
8779,33838,3.39,23,6
8780,33853,3.7,642,80
8781,33868,4.47,499,11
8782,33869,3.77,66,7
8783,33871,3.25,50,3
8784,33873,4.36,12,2
8785,33874,3.9,44,6
8786,33876,4.0,29,2
8787,33880,4.28,2738,135
8788,33883,4.33,351,45
8789,33888,4.16,870,74
8790,33896,3.69,10534,1578
8791,33904,3.21,13,1
8792,33906,3.66,15106,1558
8793,33914,3.75,8,0
8794,33917,3.99,213178,10160
8795,33922,3.59,34,4
8796,33928,3.96,1630,84
8797,33929,4.09,721,17
8798,33931,3.92,321,19
8799,33932,3.63,397,29
8800,33933,4.11,5726,75
8801,33935,4.15,2608,55
8802,33936,4.1,1730,43
8803,33937,4.25,363,29
8804,33938,4.16,1080,112
8805,33953,3.31,4,0
8806,33956,3.99,2956,242
8807,33957,4.12,24,1
8808,33973,3.93,256,28
8809,33975,3.95,12,3
8810,33978,3.91,110,33
8811,33992,3.6,3272,229
8812,33993,2.4,5415,577
8813,33999,3.98,185,14
8814,34002,4.15,513,34
8815,34003,4.14,26,1
8816,34014,3.8,12,1
8817,34015,4.25,4,1
8818,34016,4.21,1,0
8819,34050,4.09,177,19
8820,34052,4.06,13,3
8821,34053,4.09,39365,824
8822,34055,4.39,581,37
8823,34067,4.07,9,3
8824,34069,4.07,37,5
8825,34080,4.11,35549,680
8826,34081,4.11,227,23
8827,34082,4.21,3124,74
8828,34084,4.24,145740,3382
8829,34087,3.72,75,7
8830,34153,3.49,63,9
8831,34154,3.47,104,21
8832,34155,3.93,175,6
8833,34156,4.0,28,2
8834,34157,3.93,6,0
8835,34161,3.88,58,8
8836,34168,3.72,33,5
8837,34172,3.35,23,4
8838,34177,3.85,0,0
8839,34178,4.0,6,0
8840,34179,3.85,38,3
8841,34187,4.44,37,6
8842,34191,3.88,383,47
8843,34199,4.19,126,12
8844,34200,4.28,330,16
8845,34207,4.19,42,7
8846,34208,4.19,23,3
8847,34221,4.08,13,0
8848,34222,3.87,367,23
8849,34224,4.23,420,37
8850,34227,4.38,13,0
8851,34229,4.58,12,3
8852,34241,3.97,6,0
8853,34247,4.09,5,0
8854,34251,3.72,785,126
8855,34262,4.03,66017,4284
8856,34264,3.55,5421,360
8857,34266,3.85,4644,672
8858,34268,4.08,213538,5609
8859,34270,4.31,2326,93
8860,34281,4.06,6899,327
8861,34284,4.21,13864,391
8862,34288,3.66,2122,123
8863,34295,3.61,11498,1016
8864,34296,3.97,664,82
8865,34298,3.64,2155,59
8866,34299,3.6,957,53
8867,34301,3.8,9434,455
8868,34303,3.91,10463,290
8869,34307,3.53,356,30
8870,34310,3.93,17624,670
8871,34312,3.91,18720,386
8872,34317,3.81,30,4
8873,34318,4.47,147,13
8874,34319,4.14,5,0
8875,34320,3.8,0,0
8876,34321,4.06,82,12
8877,34324,3.99,1844,70
8878,34325,4.12,12,2
8879,34327,4.38,6,0
8880,34343,4.55,51,6
8881,34385,4.0,219,25
8882,34407,3.5,217,37
8883,34420,3.71,545,40
8884,34426,4.41,847,40
8885,34427,4.41,1696,86
8886,34435,3.97,57,3
8887,34436,4.14,32,6
8888,34440,4.08,7825,314
8889,34443,3.8,102,8
8890,34444,4.08,88,14
8891,34449,4.03,4596,441
8892,34452,4.16,24345,1914
8893,34460,3.65,1060,90
8894,34462,3.69,3825,272
8895,34463,3.85,1291,86
8896,34468,3.8,972,74
8897,34472,3.67,137,14
8898,34473,4.09,6674,480
8899,34480,3.8,29,2
8900,34484,4.29,83353,1758
8901,34492,4.24,42146,1230
8902,34493,3.49,9019,265
8903,34495,4.07,5761,191
8904,34497,4.0,239617,4478
8905,34498,4.27,43964,880
8906,34501,4.3,51562,1294
8907,34503,4.17,26427,517
8908,34504,4.13,72785,1911
8909,34505,4.06,1640,19
8910,34506,3.97,91479,2031
8911,34507,4.03,110062,2261
8912,34508,4.15,21339,176
8913,34509,4.0,5517,143
8914,34510,3.94,52713,817
8915,34515,3.94,3601,95
8916,34517,4.28,63287,1445
8917,34521,3.72,9778,317
8918,34523,3.99,2226,19
8919,34524,4.11,9116,294
8920,34529,4.17,53721,814
8921,34530,4.33,67,2
8922,34532,4.23,60162,1373
8923,34534,4.05,29309,952
8924,34535,4.21,1585,24
8925,34539,4.38,969,114
8926,34540,4.17,830,83
8927,34541,4.14,41899,746
8928,34542,3.92,7464,176
8929,34544,3.97,400,17
8930,34545,4.72,102,6
8931,34548,4.0,13622,731
8932,34558,4.0,997,117
8933,34570,4.07,8870,131
8934,34578,3.52,185,8
8935,34596,3.91,10987,332
8936,34600,4.13,4088,290
8937,34601,3.97,5279,489
8938,34605,3.82,15857,350
8939,34607,3.82,0,0
8940,34612,3.82,103,8
8941,34627,3.99,71,7
8942,34628,3.73,159,22
8943,34637,4.14,641,25
8944,34641,3.61,157,11
8945,34646,4.14,44,7
8946,34657,4.2,106,11
8947,34658,4.42,1876,161
8948,34662,3.77,501,76
8949,34663,4.19,153,10
8950,34672,3.91,426,12
8951,34678,3.65,515,21
8952,34687,4.3,963,92
8953,34706,2.62,8,1
8954,34708,4.25,2567,33
8955,34760,4.03,17354,650
8956,34762,3.47,222,16
8957,34766,3.62,20,1
8958,34768,3.62,9,0
8959,34771,4.02,26,2
8960,34783,3.36,28,4
8961,34789,4.23,209,28
8962,34816,4.21,942,26
8963,34819,4.04,193,3
8964,34833,3.31,4,0
8965,34835,2.61,36,5
8966,34844,4.0,566,59
8967,34845,3.75,3996,80
8968,34852,3.6,98,9
8969,34856,4.49,505,63
8970,34858,4.03,202,30
8971,34866,3.92,4908,89
8972,34869,3.84,3256,68
8973,34871,4.23,17422,67
8974,34873,4.05,275,17
8975,34881,3.67,3,0
8976,34892,2.77,13,3
8977,34895,4.14,35,0
8978,34897,4.25,183950,2671
8979,34898,4.1,30987,1535
8980,34899,4.2,372,15
8981,34901,3.98,1740,77
8982,34902,3.76,815,7
8983,34908,3.86,10103,917
8984,34909,4.27,179,16
8985,34915,3.97,72,3
8986,34918,4.27,87,4
8987,34921,3.77,630,14
8988,34922,4.16,5,0
8989,34938,3.96,1,0
8990,34939,3.79,76,9
8991,34941,3.57,13158,455
8992,34948,3.45,6,2
8993,34963,3.57,67,4
8994,34985,3.95,192,11
8995,34988,3.99,26985,256
8996,34992,4.12,514,31
8997,35002,3.78,68,7
8998,35046,3.67,192,12
8999,35047,3.9,297,27
9000,35048,3.79,448,32
9001,35050,3.76,9,0
9002,35052,4.36,3248,73
9003,35054,3.96,47,6
9004,35056,3.96,528,34
9005,35057,3.12,8,0
9006,35061,3.63,131,8
9007,35081,4.03,111,3
9008,35088,3.63,371,44
9009,35090,3.73,5420,81
9010,35092,4.04,2554,91
9011,35100,4.35,23112,992
9012,35106,4.19,596,24
9013,35108,4.22,220,11
9014,35110,4.21,167,18
9015,35111,4.62,17,2
9016,35115,3.88,1167,28
9017,35116,3.68,35,0
9018,35120,3.46,58,4
9019,35124,3.94,2327,36
9020,35125,4.09,15901,309
9021,35126,3.95,1389,47
9022,35128,3.94,2277,28
9023,35134,4.03,2278,29
9024,35138,3.84,30,0
9025,35148,3.92,51,1
9026,35149,3.51,3947,100
9027,35159,3.62,477,8
9028,35163,3.65,35,0
9029,35165,3.71,21,0
9030,35166,3.96,292,13
9031,35178,3.33,269,23
9032,35180,3.55,227,10
9033,35183,3.82,1246,21
9034,35206,4.13,4813,239
9035,35210,3.78,16662,739
9036,35218,3.85,14,1
9037,35219,3.38,497,40
9038,35223,3.35,265,29
9039,35226,3.86,59,7
9040,35228,4.27,299,6
9041,35231,4.13,109234,1962
9042,35234,3.82,827,48
9043,35244,3.5,16,0
9044,35246,3.79,147,3
9045,35248,3.62,69,7
9046,35249,3.79,20,6
9047,35252,3.79,17,3
9048,35254,3.56,233,24
9049,35255,3.79,42,6
9050,35258,4.1,587,48
9051,35261,3.79,84,4
9052,35268,3.72,441,39
9053,35270,4.41,2006,239
9054,35273,4.07,9,1
9055,35283,3.94,40,13
9056,35287,3.69,499,46
9057,35288,3.73,521,35
9058,35289,4.3,8005,383
9059,35291,3.85,955,95
9060,35292,3.93,441,57
9061,35295,3.97,212,35
9062,35308,3.89,6279,274
9063,35313,4.44,0,0
9064,35324,3.56,51,7
9065,35329,4.27,1506,45
9066,35332,4.43,18445,388
9067,35334,4.08,7791,360
9068,35335,4.11,725,61
9069,35347,3.65,2208,62
9070,35348,3.62,757,103
9071,35349,4.03,6737,148
9072,35350,3.89,2340,153
9073,35352,4.25,398,15
9074,35365,3.95,10632,252
9075,35368,3.89,3634,201
9076,35400,4.33,1094,40
9077,35402,4.33,945,17
9078,35404,4.31,141,9
9079,35406,4.62,27,2
9080,35407,4.18,259,11
9081,35409,4.3,642,11
9082,35412,3.49,3852,55
9083,35413,3.79,109,7
9084,35414,3.99,6874,280
9085,35415,4.13,87,10
9086,35417,3.85,911,38
9087,35419,4.53,1198,95
9088,35421,4.08,211,7
9089,35422,3.86,205,15
9090,35424,4.05,48,11
9091,35425,3.68,124,10
9092,35426,4.12,209,7
9093,35427,4.07,1791,100
9094,35428,4.5,60,2
9095,35431,4.11,422,25
9096,35432,3.93,952,57
9097,35433,3.98,365,3
9098,35434,4.25,4365,138
9099,35437,3.89,932,36
9100,35439,3.14,7,1
9101,35440,4.04,487,18
9102,35441,4.1,424,20
9103,35448,3.95,7740,108
9104,35450,4.16,748,18
9105,35451,4.42,417,27
9106,35454,4.03,371,37
9107,35455,3.94,518,23
9108,35456,3.82,621,32
9109,35458,4.14,11804,671
9110,35459,4.21,100,4
9111,35460,3.78,176,10
9112,35462,3.51,135,9
9113,35465,3.88,3972,116
9114,35474,4.04,351,78
9115,35475,4.53,185,8
9116,35476,4.13,10390,447
9117,35479,3.9,1970,64
9118,35481,3.76,1336,35
9119,35485,3.64,39,2
9120,35488,4.07,17107,566
9121,35489,3.79,285,25
9122,35491,3.62,1154,56
9123,35499,3.87,904,179
9124,35514,4.43,345,17
9125,35515,4.22,971,49
9126,35519,4.29,38720,1451
9127,35539,4.15,9041,417
9128,35543,4.25,4381,255
9129,35547,4.18,99,12
9130,35552,4.18,156,10
9131,35553,4.03,4624,137
9132,35558,4.26,1360,34
9133,35561,4.72,29,0
9134,35574,3.91,50,4
9135,35578,4.47,64,0
9136,35581,4.08,2491,110
9137,35592,3.88,56,6
9138,35602,4.16,1116,46
9139,35633,4.39,19,0
9140,35652,4.56,13,0
9141,35655,3.53,51,12
9142,35666,4.18,2072,100
9143,35668,4.1,69,5
9144,35669,3.73,15,2
9145,35689,3.83,72,12
9146,35710,4.03,256,17
9147,35711,4.11,3675,422
9148,35722,4.13,1877,171
9149,35724,4.11,19,1
9150,35729,4.35,155348,5325
9151,35735,4.19,60,4
9152,35750,4.35,377,66
9153,35751,4.14,19,1
9154,35757,3.8,10,0
9155,35760,2.98,0,0
9156,35781,4.02,531,11
9157,35786,3.56,209,19
9158,35787,3.88,33,4
9159,35790,3.91,35,3
9160,35792,3.93,406,24
9161,35805,3.9,22125,1232
9162,35806,4.0,11354,404
9163,35807,4.07,10154,278
9164,35810,3.77,279,57
9165,35811,4.29,4150,138
9166,35815,3.83,4049,154
9167,35819,2.86,2276,244
9168,35822,3.52,55,7
9169,35825,3.71,284,26
9170,35826,3.69,150,24
9171,35827,3.65,350,40
9172,35835,4.13,7,0
9173,35846,3.89,520,17
9174,35848,3.75,337,12
9175,35860,3.43,3,1
9176,35870,4.18,8456,302
9177,35875,4.18,61,3
9178,35878,3.97,21,3
9179,35880,3.79,273,21
9180,35882,4.12,47,1
9181,35886,3.66,112,11
9182,35888,4.2,65,2
9183,35895,4.47,19,2
9184,35896,4.2,47,1
9185,35903,3.47,76,11
9186,35907,4.23,77,1
9187,35908,4.19,217,16
9188,35921,4.13,33456,1424
9189,35924,3.71,493,17
9190,35925,3.56,817,73
9191,35926,3.56,69,14
9192,35927,3.91,97,10
9193,35958,4.03,995,57
9194,35959,3.99,437,49
9195,35963,3.92,172,11
9196,35975,3.99,177,49
9197,35983,3.77,387,76
9198,35986,4.0,0,0
9199,35987,3.89,25,3
9200,35988,4.07,287,23
9201,35991,3.83,39,7
9202,35997,3.68,2262,144
9203,36004,3.33,1021,81
9204,36005,3.47,666,49
9205,36023,4.26,103,7
9206,36025,4.08,354,15
9207,36028,3.91,36,7
9208,36047,4.2,4,2
9209,36048,3.64,47,3
9210,36060,3.48,1085,42
9211,36062,3.59,1752,50
9212,36063,3.53,1004,39
9213,36064,4.21,11787,639
9214,36067,3.69,72,5
9215,36071,4.1,33724,350
9216,36072,4.1,431987,7024
9217,36076,3.99,17073,528
9218,36085,3.5,4027,463
9219,36086,3.9,32723,2855
9220,36128,3.96,117,17
9221,36137,3.16,151,13
9222,36140,4.0,55,5
9223,36154,3.89,445,6
9224,36157,3.89,4240,208
9225,36158,3.88,2467,132
9226,36159,3.93,15607,487
9227,36160,4.17,101,7
9228,36161,4.05,2459,95
9229,36162,4.04,3147,197
9230,36190,3.78,1143,63
9231,36191,3.8,1101,45
9232,36193,3.91,865,28
9233,36195,3.92,2209,79
9234,36197,3.65,1181,48
9235,36198,3.99,2221,65
9236,36203,4.48,128,8
9237,36216,3.69,81,18
9238,36244,4.23,3153,70
9239,36252,3.87,2857,158
9240,36253,4.09,4258,326
9241,36255,3.89,569,26
9242,36259,3.55,112,11
9243,36260,3.73,83,6
9244,36261,3.73,475,42
9245,36262,3.59,2,1
9246,36264,3.73,10,1
9247,36266,3.0,1,0
9248,36268,3.54,60,12
9249,36303,4.02,186,22
9250,36310,4.31,234,20
9251,36311,4.26,683,13
9252,36313,4.34,2525,174
9253,36314,4.19,5300,137
9254,36315,4.31,26857,545
9255,36316,4.12,2774,65
9256,36317,4.3,9518,93
9257,36319,4.05,140,9
9258,36321,4.23,6253,160
9259,36333,3.47,1361,166
9260,36334,3.87,3547,195
9261,36336,3.79,2227,119
9262,36338,3.76,1085,77
9263,36340,3.71,8,0
9264,36348,4.2,5,1
9265,36361,3.11,15,0
9266,36368,3.78,37,1
9267,36397,3.96,306,35
9268,36399,4.5,2,0
9269,36402,2.63,132,18
9270,36421,4.0,1,0
9271,36422,3.83,4,0
9272,36423,4.0,1,0
9273,36424,4.0,3,2
9274,36425,4.0,3,0
9275,36434,4.02,4209,199
9276,36438,4.4,107,3
9277,36447,4.01,265,4
9278,36450,3.52,155,25
9279,36461,3.0,6,1
9280,36475,4.12,8207,179
9281,36489,3.67,17,2
9282,36492,5.0,1,1
9283,36505,3.31,16,3
9284,36507,3.75,124,6
9285,36522,3.5,10,0
9286,36530,4.02,501,36
9287,36532,4.02,438,50
9288,36533,4.02,63,7
9289,36535,4.35,504,36
9290,36536,4.01,986,93
9291,36550,4.17,427,35
9292,36555,4.09,187,8
9293,36556,3.79,139,12
9294,36567,3.81,3328,246
9295,36568,3.81,1143,93
9296,36569,3.94,3215,197
9297,36570,3.74,1275,87
9298,36571,3.63,762,38
9299,36572,3.82,1245,95
9300,36573,3.68,682,67
9301,36575,3.64,260,17
9302,36598,3.8,862,92
9303,36606,3.61,23,2
9304,36609,3.8,919,82
9305,36636,3.92,857,61
9306,36637,4.13,3626,145
9307,36639,4.26,122,11
9308,36641,4.04,878,44
9309,36644,4.13,1946,96
9310,36652,3.71,46,11
9311,36664,4.12,60,2
9312,36665,4.37,567,50
9313,36666,3.6,5,1
9314,36667,3.67,42,12
9315,36677,3.4,5,3
9316,36679,4.04,84,6
9317,36681,4.44,955,41
9318,36706,4.2,37,2
9319,36715,3.9,131,10
9320,36717,3.88,31,3
9321,36768,3.32,523,65
9322,36775,3.45,38,2
9323,36822,4.0,3,0
9324,36853,5.0,2,1
9325,36859,3.47,2,0
9326,36865,3.84,13,0
9327,36893,3.9,37,1
9328,36904,3.73,764,82
9329,36925,3.56,58,0
9330,36926,3.79,22,1
9331,36946,0.0,0,0
9332,36952,3.74,196,31
9333,36953,3.61,8,1
9334,36956,3.82,214,23
9335,36958,3.65,110,15
9336,37003,3.44,36,9
9337,37023,3.43,7,1
9338,37024,3.79,2164,147
9339,37027,4.43,976,30
9340,37032,3.95,3060,264
9341,37033,3.92,45,10
9342,37034,3.71,31467,3061
9343,37036,3.92,4245,347
9344,37040,3.82,8361,819
9345,37043,4.1,6,0
9346,37051,4.5,56,10
9347,37052,4.55,20,2
9348,37053,4.56,20,1
9349,37054,4.56,22,2
9350,37055,4.57,22,1
9351,37057,4.21,226,17
9352,37058,4.32,3,1
9353,37060,3.93,10337,1619
9354,37061,3.73,148,17
9355,37063,4.45,114,6
9356,37064,3.88,76,2
9357,37066,4.08,11,0
9358,37067,4.21,48,3
9359,37070,3.79,1212,45
9360,37072,3.9,1484,67
9361,37073,3.87,1320,58
9362,37074,3.66,992,47
9363,37076,3.85,1471,61
9364,37077,3.77,1286,60
9365,37083,3.99,576,48
9366,37087,4.05,20,1
9367,37095,4.15,84085,2230
9368,37105,3.85,151,14
9369,37106,3.48,74,8
9370,37119,3.42,12,1
9371,37134,3.88,332,33
9372,37139,3.72,304,36
9373,37169,3.66,592,20
9374,37170,3.63,561,42
9375,37186,4.37,66426,8035
9376,37187,3.82,19133,2279
9377,37189,4.15,4162,332
9378,37190,4.04,142149,8457
9379,37191,4.05,8987,831
9380,37195,4.16,2973,202
9381,37205,3.79,198,32
9382,37211,3.29,12,1
9383,37231,4.36,21,2
9384,37238,3.96,720,69
9385,37240,3.94,2378,271
9386,37241,3.8,911,118
9387,37261,3.76,4415,400
9388,37262,3.52,46,1
9389,37264,3.8,7182,468
9390,37266,3.8,10,1
9391,37272,4.31,63,4
9392,37277,4.02,850,92
9393,37282,3.72,307,33
9394,37297,4.18,18802,519
9395,37299,4.05,293,23
9396,37300,4.18,12808,453
9397,37301,4.11,62767,1738
9398,37302,4.22,15377,416
9399,37304,4.26,35806,503
9400,37305,4.2,71,8
9401,37326,3.8,127,11
9402,37328,4.11,698,28
9403,37329,3.84,117,7
9404,37330,3.98,63,13
9405,37338,3.96,22055,1141
9406,37339,4.06,5708,133
9407,37340,4.41,1778,36
9408,37341,4.21,2128,27
9409,37343,3.9,502,33
9410,37345,3.67,3,0
9411,37347,3.66,4393,432
9412,37349,3.48,3,0
9413,37350,3.54,125,22
9414,37356,3.6,264,30
9415,37360,3.74,79,5
9416,37363,3.53,1,1
9417,37377,4.36,12837,505
9418,37379,3.91,817,34
9419,37380,3.98,77530,4685
9420,37381,3.98,1459,169
9421,37387,3.79,1477,90
9422,37388,3.79,92,15
9423,37390,3.56,927,100
9424,37395,3.61,127,10
9425,37405,4.24,3738,241
9426,37408,3.95,390,98
9427,37415,3.91,220309,9536
9428,37417,4.17,811,68
9429,37420,4.26,113,12
9430,37424,4.88,8,0
9431,37426,3.62,26316,1968
9432,37434,3.23,244,23
9433,37435,4.05,1044725,26279
9434,37438,4.0,2837,195
9435,37444,4.14,46,2
9436,37451,3.52,19261,648
9437,37467,0.0,0,0
9438,37471,3.95,1103,96
9439,37476,3.72,630,48
9440,37477,3.79,2256,182
9441,37481,4.24,92,17
9442,37491,3.09,194,40
9443,37516,4.1,234,23
9444,37525,4.62,2,0
9445,37526,3.88,35155,832
9446,37530,4.11,1818,55
9447,37534,3.84,198,11
9448,37536,3.64,1932,131
9449,37538,3.84,1077,47
9450,37539,3.61,189,18
9451,37540,3.57,328,29
9452,37546,4.14,1532,61
9453,37552,3.7,1329,60
9454,37553,4.07,6853,249
9455,37554,4.07,528,39
9456,37558,4.07,1189,86
9457,37560,4.07,655,67
9458,37561,4.13,4,0
9459,37564,4.13,3389,212
9460,37566,3.82,779,82
9461,37569,4.28,732,72
9462,37572,4.08,143,26
9463,37573,3.76,2,0
9464,37585,3.68,2043,167
9465,37587,4.36,858,12
9466,37592,3.95,3,0
9467,37594,4.04,221,13
9468,37595,4.04,17,0
9469,37598,4.04,187,6
9470,37603,4.22,56,8
9471,37612,3.82,588,107
9472,37619,4.04,11169,272
9473,37623,4.11,2414,131
9474,37624,4.17,1372,187
9475,37625,3.63,166,10
9476,37630,4.37,1160,35
9477,37638,3.67,12101,495
9478,37646,4.0,10,1
9479,37651,4.09,524,40
9480,37656,4.07,155,13
9481,37657,3.68,434,28
9482,37660,3.51,30,3
9483,37670,3.82,62,9
9484,37673,3.86,188,16
9485,37674,3.86,2210,157
9486,37675,3.81,33,1
9487,37678,3.82,54,12
9488,37683,3.99,580,64
9489,37684,4.25,6307,64
9490,37685,4.21,652,70
9491,37690,4.21,59,7
9492,37693,3.86,634,30
9493,37694,3.58,6,0
9494,37698,4.14,7,2
9495,37700,4.02,73,8
9496,37707,4.3,417,5
9497,37716,4.35,91,15
9498,37722,3.87,1257,76
9499,37726,4.17,43,2
9500,37731,4.07,9375,422
9501,37734,3.68,376,20
9502,37736,3.62,239,51
9503,37737,4.01,26588,538
9504,37741,4.1,122085,2156
9505,37743,3.62,45863,2952
9506,37744,3.36,11056,750
9507,37750,3.47,1750,323
9508,37751,4.26,479,64
9509,37766,3.96,23,2
9510,37772,3.87,3294,208
9511,37773,3.74,213,25
9512,37774,3.81,4198,300
9513,37780,3.41,4470,485
9514,37785,3.95,344,33
9515,37790,3.67,24,1
9516,37804,3.76,242,25
9517,37807,4.12,424,31
9518,37808,3.99,56,8
9519,37811,4.17,685,73
9520,37813,4.21,6568,376
9521,37815,4.22,41,1
9522,37817,4.3,20,0
9523,37819,3.94,6667,722
9524,37824,3.64,343,15
9525,37826,3.98,181,15
9526,37828,3.83,821,91
9527,37837,4.19,1,1
9528,37847,3.89,22293,1141
9529,37848,3.86,526,9
9530,37852,3.36,116,5
9531,37854,4.0,3,0
9532,37857,4.35,52,1
